0105	0106	1984	0120	0123	0124	0121	0112	0108	0110	0114	0115	0116	0117	0113	0118	0119
211124	090614	Erdos Miller	91	119	84	1348.67	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.64	45.64
211124	090616	Erdos Miller	90	119	79	1312.65	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.23	45.23
211124	090618	Erdos Miller	90	121	76	1318.14	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.79	44.79
211124	090620	Erdos Miller	90	119	74	1279.18	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.11	45.11
211124	090622	Erdos Miller	89	120	85	1362.40	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.33	44.33
211124	090624	Erdos Miller	90	120	97	1438.84	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.80	44.80
211124	090626	Erdos Miller	89	119	102	1470.90	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.68	44.68
211124	090628	Erdos Miller	89	121	106	1509.84	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.39	44.39
211124	090630	Erdos Miller	91	120	97	1449.69	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.68	45.68
211124	090632	Erdos Miller	89	119	92	1414.47	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.74	44.74
211124	090634	Erdos Miller	91	121	88	1401.12	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.41	45.41
211124	090636	Erdos Miller	91	120	80	1338.70	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.50	45.50
211124	090638	Erdos Miller	91	120	80	1343.13	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.74	45.74
211124	090640	Erdos Miller	90	119	73	1273.10	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.88	44.88
211124	090642	Erdos Miller	91	121	73	1294.39	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.52	45.52
211124	090644	Erdos Miller	91	120	71	1277.09	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.40	45.40
211124	090646	Erdos Miller	91	119	82	1338.94	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.33	45.33
211124	090648	Erdos Miller	91	120	80	1335.87	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.32	45.32
211124	090650	Erdos Miller	90	120	79	1334.79	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.20	45.20
211124	090652	Erdos Miller	89	119	76	1298.45	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.35	44.35
211124	090654	Erdos Miller	93	119	56	1166.64	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	46.45	46.45
211124	090656	Erdos Miller	94	119	75	1295.00	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	46.91	46.91
211124	090658	Erdos Miller	90	120	82	1343.32	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.03	45.03
211124	090700	Erdos Miller	90	118	81	1320.65	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.05	45.05
211124	090702	Erdos Miller	92	119	95	1435.39	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.79	45.79
211124	090704	Erdos Miller	89	122	91	1413.86	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.54	44.54
211124	090706	Erdos Miller	89	122	82	1358.47	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.51	44.51
211124	090708	Erdos Miller	88	119	95	1427.84	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.00	44.00
211124	090710	Erdos Miller	91	121	85	1367.19	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.44	45.44
211124	090712	Erdos Miller	88	120	78	1321.63	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.13	44.13
211124	090714	Erdos Miller	91	121	70	1277.32	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.67	45.67
211124	090716	Erdos Miller	92	122	82	1364.58	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.82	45.82
211124	090718	Erdos Miller	91	120	86	1360.88	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.69	45.69
211124	090720	Erdos Miller	90	119	85	1355.12	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.09	45.09
211124	090722	Erdos Miller	90	120	87	1380.89	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	44.77	44.77
211124	090724	Erdos Miller	91	120	78	1319.93	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.68	45.68
211124	090726	Erdos Miller	90	120	64	1221.85	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.08	45.08
211124	090728	Erdos Miller	92	119	72	1274.40	30.29	0.01	0.01	38.91	38.91	0.00	0.00	0.00	45.77	45.77
